日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2016-07-25,601939,2.35,2.36,2.41,2.34,574037,288977408.0,2.98,0.43,0.01,0.6
2016-07-26,601939,2.35,2.41,2.43,2.34,583591,294832304.0,3.81,2.12,0.05,0.61
2016-07-27,601939,2.41,2.38,2.42,2.28,1085913,545340704.0,5.81,-1.24,-0.03,1.13
2016-07-28,601939,2.36,2.36,2.38,2.34,576019,289514128.0,1.68,-0.84,-0.02,0.6
2016-07-29,601939,2.35,2.39,2.4,2.35,574778,290244960.0,2.12,1.27,0.03,0.6
2016-08-01,601939,2.39,2.42,2.43,2.37,659155,334478624.0,2.51,1.26,0.03,0.69
2016-08-02,601939,2.42,2.42,2.43,2.39,402822,204644036.0,1.65,0.0,0.0,0.42
2016-08-03,601939,2.4,2.39,2.42,2.37,346473,175467896.0,2.07,-1.24,-0.03,0.36
2016-08-04,601939,2.39,2.36,2.4,2.34,606912,305135088.0,2.51,-1.26,-0.03,0.63
2016-08-05,601939,2.36,2.38,2.39,2.35,472872,238531150.0,1.69,0.85,0.02,0.49
2016-08-08,601939,2.38,2.41,2.41,2.37,542414,274879136.0,1.68,1.26,0.03,0.57
2016-08-09,601939,2.41,2.43,2.45,2.4,641745,326819792.0,2.07,0.83,0.02,0.67
2016-08-10,601939,2.44,2.44,2.45,2.41,562541,287075392.0,1.65,0.41,0.01,0.59
2016-08-11,601939,2.43,2.52,2.56,2.43,1447959,752121936.0,5.33,3.28,0.08,1.51
2016-08-12,601939,2.53,2.68,2.69,2.52,1518504,803644624.0,6.75,6.35,0.16,1.58
2016-08-15,601939,2.71,2.79,2.87,2.67,1651120,899776592.0,7.46,4.1,0.11,1.72
2016-08-16,601939,2.79,2.66,2.8,2.62,1965568,1051022656.0,6.45,-4.66,-0.13,2.05
2016-08-17,601939,2.65,2.62,2.66,2.58,812420,429584256.0,3.01,-1.5,-0.04,0.85
2016-08-18,601939,2.62,2.59,2.64,2.56,767117,404018896.0,3.05,-1.15,-0.03,0.8
2016-08-19,601939,2.59,2.6,2.6,2.56,540054,283545328.0,1.54,0.39,0.01,0.56
2016-08-22,601939,2.59,2.62,2.64,2.57,699042,368275616.0,2.69,0.77,0.02,0.73
2016-08-23,601939,2.6,2.67,2.68,2.6,778578,414540960.0,3.05,1.91,0.05,0.81
2016-08-24,601939,2.66,2.65,2.67,2.62,543587,289056864.0,1.87,-0.75,-0.02,0.57
2016-08-25,601939,2.65,2.66,2.69,2.63,774670,412812560.0,2.26,0.38,0.01,0.81
2016-08-26,601939,2.66,2.6,2.67,2.59,641057,339040672.0,3.01,-2.26,-0.06,0.67
2016-08-29,601939,2.6,2.57,2.61,2.54,686487,359616944.0,2.69,-1.15,-0.03,0.72
2016-08-30,601939,2.57,2.59,2.6,2.57,779900,409947008.0,1.17,0.78,0.02,0.81
2016-08-31,601939,2.59,2.6,2.61,2.57,583026,306983616.0,1.54,0.39,0.01,0.61
2016-09-01,601939,2.6,2.63,2.66,2.59,739653,391341744.0,2.69,1.15,0.03,0.77
2016-09-02,601939,2.61,2.63,2.67,2.59,928410,492117296.0,3.04,0.0,0.0,0.97
2016-09-05,601939,2.63,2.64,2.64,2.62,690121,365709776.0,0.76,0.38,0.01,0.72
2016-09-06,601939,2.64,2.63,2.66,2.61,748188,397198912.0,1.89,-0.38,-0.01,0.78
2016-09-07,601939,2.63,2.61,2.64,2.6,627642,332230384.0,1.52,-0.76,-0.02,0.65
2016-09-08,601939,2.62,2.61,2.62,2.58,458808,241830449.0,1.53,0.0,0.0,0.48
2016-09-09,601939,2.6,2.59,2.63,2.58,541276,285762736.0,1.92,-0.77,-0.02,0.56
2016-09-12,601939,2.56,2.49,2.57,2.47,1053320,545699456.0,3.86,-3.86,-0.1,1.1
2016-09-13,601939,2.5,2.5,2.51,2.48,399522,206459351.0,1.2,0.4,0.01,0.42
2016-09-14,601939,2.49,2.46,2.5,2.45,758321,389887888.0,2.0,-1.6,-0.04,0.79
2016-09-19,601939,2.46,2.5,2.5,2.46,567657,292233168.0,1.63,1.63,0.04,0.59
2016-09-20,601939,2.49,2.48,2.49,2.46,389649,200334627.0,1.2,-0.8,-0.02,0.41
2016-09-21,601939,2.48,2.5,2.52,2.47,334687,172862513.0,2.02,0.81,0.02,0.35
2016-09-22,601939,2.52,2.54,2.56,2.5,535466,278622432.0,2.4,1.6,0.04,0.56
2016-09-23,601939,2.54,2.56,2.57,2.53,375620,196376546.0,1.57,0.79,0.02,0.39
2016-09-26,601939,2.56,2.49,2.57,2.48,700785,363679248.0,3.52,-2.73,-0.07,0.73
2016-09-27,601939,2.48,2.52,2.52,2.46,416719,214966164.0,2.41,1.2,0.03,0.43
2016-09-28,601939,2.51,2.48,2.51,2.47,334095,172610877.0,1.59,-1.59,-0.04,0.35
2016-09-29,601939,2.49,2.5,2.52,2.48,416334,215305145.0,1.61,0.81,0.02,0.43
2016-09-30,601939,2.49,2.51,2.54,2.49,323297,167598370.0,2.0,0.4,0.01,0.34
2016-10-10,601939,2.52,2.54,2.55,2.52,490213,255302578.0,1.2,1.2,0.03,0.51
2016-10-11,601939,2.55,2.54,2.55,2.52,480474,250199358.0,1.18,0.0,0.0,0.5
2016-10-12,601939,2.53,2.51,2.53,2.49,475956,246527450.0,1.57,-1.18,-0.03,0.5
2016-10-13,601939,2.51,2.49,2.52,2.46,745603,384170896.0,2.39,-0.8,-0.02,0.78
2016-10-14,601939,2.48,2.49,2.49,2.46,573573,294766256.0,1.2,0.0,0.0,0.6
2016-10-17,601939,2.5,2.47,2.5,2.45,491813,253053473.0,2.01,-0.8,-0.02,0.51
2016-10-18,601939,2.45,2.5,2.5,2.45,501518,258155804.0,2.02,1.21,0.03,0.52
2016-10-19,601939,2.5,2.51,2.54,2.49,537588,278897264.0,2.0,0.4,0.01,0.56
2016-10-20,601939,2.51,2.51,2.52,2.49,361665,187280718.0,1.2,0.0,0.0,0.38
2016-10-21,601939,2.5,2.53,2.53,2.5,383756,198927975.0,1.2,0.8,0.02,0.4
2016-10-24,601939,2.53,2.61,2.63,2.53,1119055,588854368.0,3.95,3.16,0.08,1.17
2016-10-25,601939,2.61,2.62,2.62,2.58,482914,254616863.0,1.53,0.38,0.01,0.5
2016-10-26,601939,2.61,2.58,2.62,2.57,429668,225987476.0,1.91,-1.53,-0.04,0.45
2016-10-27,601939,2.57,2.56,2.58,2.54,331829,173462232.0,1.55,-0.78,-0.02,0.35
2016-10-28,601939,2.56,2.59,2.62,2.55,697747,367534480.0,2.73,1.17,0.03,0.73
2016-10-31,601939,2.58,2.59,2.6,2.55,346050,181741363.0,1.93,0.0,0.0,0.36
2016-11-01,601939,2.58,2.62,2.63,2.58,456870,241192692.0,1.93,1.16,0.03,0.48
2016-11-02,601939,2.61,2.59,2.61,2.57,537598,282686208.0,1.53,-1.15,-0.03,0.56
2016-11-03,601939,2.58,2.62,2.63,2.57,599308,316283984.0,2.32,1.16,0.03,0.62
2016-11-04,601939,2.61,2.58,2.64,2.56,777567,409596688.0,3.05,-1.53,-0.04,0.81
2016-11-07,601939,2.57,2.58,2.6,2.56,528669,277436592.0,1.55,0.0,0.0,0.55
2016-11-08,601939,2.59,2.63,2.65,2.59,1105835,585285168.0,2.33,1.94,0.05,1.15
2016-11-09,601939,2.63,2.6,2.63,2.54,1030526,542425152.0,3.42,-1.14,-0.03,1.07
2016-11-10,601939,2.62,2.64,2.65,2.61,552053,292540912.0,1.54,1.54,0.04,0.58
2016-11-11,601939,2.63,2.65,2.65,2.61,616989,327382352.0,1.52,0.38,0.01,0.64
2016-11-14,601939,2.63,2.66,2.67,2.62,950989,505761936.0,1.89,0.38,0.01,0.99
2016-11-15,601939,2.65,2.64,2.67,2.61,1071298,569173216.0,2.26,-0.75,-0.02,1.12
2016-11-16,601939,2.65,2.64,2.65,2.61,577149,305863392.0,1.52,0.0,0.0,0.6
2016-11-17,601939,2.62,2.64,2.64,2.62,277576,147048010.0,0.76,0.0,0.0,0.29
2016-11-18,601939,2.63,2.62,2.64,2.61,345254,182598781.0,1.14,-0.76,-0.02,0.36
2016-11-21,601939,2.61,2.65,2.67,2.61,737195,392121776.0,2.29,1.15,0.03,0.77
2016-11-22,601939,2.65,2.69,2.69,2.63,953146,508476208.0,2.26,1.51,0.04,0.99
2016-11-23,601939,2.68,2.73,2.82,2.68,1379470,748246880.0,5.2,1.49,0.04,1.44
2016-11-24,601939,2.72,2.72,2.74,2.68,1260770,677655376.0,2.2,-0.37,-0.01,1.31
2016-11-25,601939,2.74,2.89,2.9,2.74,2027986,1114601072.0,5.88,6.25,0.17,2.11
2016-11-28,601939,2.9,2.92,3.09,2.89,1701170,959817440.0,6.92,1.04,0.03,1.77
2016-11-29,601939,2.91,2.96,3.0,2.89,1062716,596811872.0,3.77,1.37,0.04,1.11
2016-11-30,601939,2.96,2.9,3.0,2.88,908038,507663824.0,4.05,-2.03,-0.06,0.95
2016-12-01,601939,2.89,2.92,2.96,2.88,662187,371027920.0,2.76,0.69,0.02,0.69
2016-12-02,601939,2.91,2.98,3.05,2.88,1460174,821995136.0,5.82,2.05,0.06,1.52
2016-12-05,601939,2.95,2.98,3.03,2.92,1058466,596894832.0,3.69,0.0,0.0,1.1
2016-12-06,601939,2.97,2.93,2.99,2.89,943498,529495728.0,3.36,-1.68,-0.05,0.98
2016-12-07,601939,2.92,2.88,2.92,2.84,893172,495148752.0,2.73,-1.71,-0.05,0.93
2016-12-08,601939,2.88,2.9,2.91,2.86,578533,321389664.0,1.74,0.69,0.02,0.6
2016-12-09,601939,2.89,3.06,3.08,2.88,1891744,1077328704.0,6.9,5.52,0.16,1.97
2016-12-12,601939,3.04,3.04,3.17,2.96,2053961,1178148272.0,6.86,-0.65,-0.02,2.14
2016-12-13,601939,3.01,2.94,3.04,2.91,1014433,570862832.0,4.28,-3.29,-0.1,1.06
2016-12-14,601939,2.94,2.94,3.03,2.91,898299,505429968.0,4.08,0.0,0.0,0.94
2016-12-15,601939,2.92,2.74,2.92,2.71,1545805,845906480.0,7.14,-6.8,-0.2,1.61
2016-12-16,601939,2.74,2.71,2.76,2.67,950021,510683744.0,3.28,-1.09,-0.03,0.99
2016-12-19,601939,2.68,2.72,2.74,2.68,527959,284343344.0,2.21,0.37,0.01,0.55
2016-12-20,601939,2.72,2.66,2.73,2.63,611636,326145072.0,3.68,-2.21,-0.06,0.64
2016-12-21,601939,2.67,2.7,2.73,2.65,611699,328192064.0,3.01,1.5,0.04,0.64
2016-12-22,601939,2.7,2.68,2.72,2.66,416421,222702776.0,2.22,-0.74,-0.02,0.43
2016-12-23,601939,2.67,2.66,2.69,2.64,520225,277127840.0,1.87,-0.75,-0.02,0.54
2016-12-26,601939,2.65,2.69,2.7,2.62,437603,232831278.0,3.01,1.13,0.03,0.46
2016-12-27,601939,2.68,2.69,2.71,2.66,430234,230219826.0,1.86,0.0,0.0,0.45
2016-12-28,601939,2.69,2.7,2.7,2.66,360082,192682750.0,1.49,0.37,0.01,0.38
2016-12-29,601939,2.71,2.76,2.78,2.7,644635,349336560.0,2.96,2.22,0.06,0.67
2016-12-30,601939,2.76,2.77,2.78,2.72,935524,507598704.0,2.17,0.36,0.01,0.98
2017-01-03,601939,2.77,2.82,2.86,2.75,769142,421117952.0,3.97,1.81,0.05,0.8
2017-01-04,601939,2.8,2.82,2.84,2.79,761883,417894464.0,1.77,0.0,0.0,0.79
2017-01-05,601939,2.82,2.82,2.82,2.8,470848,257981093.0,0.71,0.0,0.0,0.49
2017-01-06,601939,2.81,2.79,2.81,2.76,610041,333176816.0,1.77,-1.06,-0.03,0.64
2017-01-09,601939,2.77,2.8,2.82,2.75,696417,379994976.0,2.51,0.36,0.01,0.73
2017-01-10,601939,2.79,2.8,2.81,2.78,394190,215254566.0,1.07,0.0,0.0,0.41
2017-01-11,601939,2.8,2.8,2.83,2.78,510839,279972944.0,1.79,0.0,0.0,0.53
2017-01-12,601939,2.8,2.82,2.83,2.78,497784,272989232.0,1.79,0.71,0.02,0.52
2017-01-13,601939,2.8,2.87,2.9,2.8,897146,496160064.0,3.55,1.77,0.05,0.94
2017-01-16,601939,2.86,2.94,2.97,2.83,1534746,854889008.0,4.88,2.44,0.07,1.6
2017-01-17,601939,2.91,2.95,2.97,2.9,654734,367107472.0,2.38,0.34,0.01,0.68
2017-01-18,601939,2.94,2.95,2.97,2.93,673660,378381248.0,1.36,0.0,0.0,0.7
2017-01-19,601939,2.94,2.95,2.99,2.89,774986,434444208.0,3.39,0.0,0.0,0.81
2017-01-20,601939,2.93,2.94,2.95,2.91,541866,303534512.0,1.36,-0.34,-0.01,0.56
2017-01-23,601939,2.94,2.91,2.94,2.88,772529,431290400.0,2.04,-1.02,-0.03,0.81
2017-01-24,601939,2.91,2.98,2.99,2.9,819027,459920016.0,3.09,2.41,0.07,0.85
2017-01-25,601939,2.99,3.01,3.03,2.98,714698,405532592.0,1.68,1.01,0.03,0.74
2017-01-26,601939,3.02,3.08,3.1,3.01,812376,465888080.0,2.99,2.33,0.07,0.85
2017-02-03,601939,3.08,3.02,3.1,3.01,497666,285123984.0,2.92,-1.95,-0.06,0.52
2017-02-06,601939,3.03,2.99,3.03,2.97,689108,389755472.0,1.99,-0.99,-0.03,0.72
2017-02-07,601939,2.98,2.98,2.99,2.95,487201,274490208.0,1.34,-0.33,-0.01,0.51
2017-02-08,601939,2.97,2.98,2.99,2.92,531810,298996496.0,2.35,0.0,0.0,0.55
2017-02-09,601939,2.97,3.01,3.03,2.97,483997,274375664.0,2.01,1.01,0.03,0.5
2017-02-10,601939,3.02,3.05,3.05,3.0,567283,323380368.0,1.66,1.33,0.04,0.59
2017-02-13,601939,3.06,3.1,3.14,3.05,697626,402633344.0,2.95,1.64,0.05,0.73
2017-02-14,601939,3.09,3.12,3.13,3.08,594869,344114288.0,1.61,0.65,0.02,0.62
2017-02-15,601939,3.12,3.25,3.29,3.11,1668305,983937968.0,5.77,4.17,0.13,1.74
2017-02-16,601939,3.26,3.27,3.32,3.22,906763,539617904.0,3.08,0.62,0.02,0.95
2017-02-17,601939,3.27,3.19,3.28,3.15,693128,407497136.0,3.98,-2.45,-0.08,0.72
2017-02-20,601939,3.18,3.31,3.34,3.17,1345928,802417568.0,5.33,3.76,0.12,1.4
2017-02-21,601939,3.3,3.27,3.35,3.24,1088189,647973792.0,3.32,-1.21,-0.04,1.13
2017-02-22,601939,3.27,3.3,3.3,3.24,377584,224508825.0,1.83,0.92,0.03,0.39
2017-02-23,601939,3.3,3.3,3.33,3.25,483872,288047536.0,2.42,0.0,0.0,0.5
2017-02-24,601939,3.29,3.28,3.3,3.26,400861,238584910.0,1.21,-0.61,-0.02,0.42
2017-02-27,601939,3.28,3.23,3.28,3.2,582524,344174528.0,2.44,-1.52,-0.05,0.61
2017-02-28,601939,3.22,3.25,3.26,3.21,418063,246679914.0,1.55,0.62,0.02,0.44
2017-03-01,601939,3.25,3.22,3.29,3.19,767408,453746928.0,3.08,-0.92,-0.03,0.8
2017-03-02,601939,3.23,3.24,3.27,3.22,697026,412714240.0,1.55,0.62,0.02,0.73
2017-03-03,601939,3.22,3.21,3.24,3.18,369729,217574243.0,1.85,-0.93,-0.03,0.39
2017-03-06,601939,3.19,3.21,3.27,3.19,679143,401411680.0,2.49,0.0,0.0,0.71
2017-03-07,601939,3.21,3.27,3.28,3.21,478674,283222912.0,2.18,1.87,0.06,0.5
2017-03-08,601939,3.26,3.22,3.27,3.22,330347,195082352.0,1.53,-1.53,-0.05,0.34
2017-03-09,601939,3.22,3.2,3.24,3.19,446551,262636584.0,1.55,-0.62,-0.02,0.47
2017-03-10,601939,3.2,3.21,3.23,3.17,494635,289983888.0,1.88,0.31,0.01,0.52
2017-03-13,601939,3.19,3.26,3.26,3.15,467220,274716912.0,3.43,1.56,0.05,0.49
2017-03-14,601939,3.25,3.26,3.28,3.25,417604,247915943.0,0.92,0.0,0.0,0.44
2017-03-15,601939,3.25,3.26,3.27,3.22,416114,246073959.0,1.53,0.0,0.0,0.43
2017-03-16,601939,3.25,3.25,3.32,3.24,846117,503195360.0,2.45,-0.31,-0.01,0.88
2017-03-17,601939,3.26,3.22,3.27,3.19,470305,277501248.0,2.46,-0.92,-0.03,0.49
2017-03-20,601939,3.23,3.21,3.24,3.18,424213,249086739.0,1.86,-0.31,-0.01,0.44
2017-03-21,601939,3.21,3.22,3.25,3.19,569039,335075904.0,1.87,0.31,0.01,0.59
2017-03-22,601939,3.2,3.13,3.21,3.1,713310,415386608.0,3.42,-2.8,-0.09,0.74
2017-03-23,601939,3.12,3.17,3.19,3.12,391569,228401132.0,2.24,1.28,0.04,0.41
2017-03-24,601939,3.15,3.17,3.18,3.13,522431,304069808.0,1.58,0.0,0.0,0.54
2017-03-27,601939,3.16,3.25,3.27,3.15,945371,558125392.0,3.79,2.52,0.08,0.99
2017-03-28,601939,3.25,3.24,3.26,3.22,389463,230246795.0,1.23,-0.31,-0.01,0.41
2017-03-29,601939,3.24,3.26,3.26,3.23,555907,328954944.0,0.93,0.62,0.02,0.58
2017-03-30,601939,3.24,3.26,3.27,3.17,854538,503068992.0,3.07,0.0,0.0,0.89
2017-03-31,601939,3.24,3.27,3.31,3.23,812271,482403824.0,2.45,0.31,0.01,0.85
2017-04-05,601939,3.3,3.34,3.36,3.29,944846,566527600.0,2.14,2.14,0.07,0.98
2017-04-06,601939,3.34,3.33,3.35,3.31,681171,408730176.0,1.2,-0.3,-0.01,0.71
2017-04-07,601939,3.33,3.35,3.36,3.31,654058,392683920.0,1.5,0.6,0.02,0.68
2017-04-10,601939,3.37,3.29,3.37,3.28,672521,402509536.0,2.69,-1.79,-0.06,0.7
2017-04-11,601939,3.28,3.23,3.29,3.19,720497,425479888.0,3.04,-1.82,-0.06,0.75
2017-04-12,601939,3.22,3.29,3.34,3.21,667572,396278816.0,4.02,1.86,0.06,0.7
2017-04-13,601939,3.28,3.25,3.29,3.23,280289,166396379.0,1.82,-1.22,-0.04,0.29
2017-04-14,601939,3.24,3.21,3.26,3.2,441946,260273442.0,1.85,-1.23,-0.04,0.46
2017-04-17,601939,3.2,3.22,3.23,3.15,653861,382871168.0,2.49,0.31,0.01,0.68
2017-04-18,601939,3.2,3.16,3.21,3.15,493815,288696624.0,1.86,-1.86,-0.06,0.51
2017-04-19,601939,3.15,3.09,3.16,3.08,749433,434127744.0,2.53,-2.22,-0.07,0.78
2017-04-20,601939,3.08,3.09,3.12,3.06,456677,262950518.0,1.94,0.0,0.0,0.48
2017-04-21,601939,3.09,3.25,3.26,3.09,892400,522049184.0,5.5,5.18,0.16,0.93
2017-04-24,601939,3.22,3.23,3.26,3.18,749064,441441232.0,2.46,-0.62,-0.02,0.78
2017-04-25,601939,3.22,3.26,3.29,3.21,606890,359441360.0,2.48,0.93,0.03,0.63
2017-04-26,601939,3.25,3.31,3.33,3.25,887093,529366656.0,2.45,1.53,0.05,0.92
2017-04-27,601939,3.31,3.29,3.34,3.21,809167,480562144.0,3.93,-0.6,-0.02,0.84
2017-04-28,601939,3.27,3.31,3.33,3.25,573759,342044736.0,2.43,0.61,0.02,0.6
2017-05-02,601939,3.3,3.24,3.31,3.24,373160,221592367.0,2.11,-2.11,-0.07,0.39
2017-05-03,601939,3.24,3.21,3.25,3.19,335843,197904285.0,1.85,-0.93,-0.03,0.35
2017-05-04,601939,3.21,3.22,3.24,3.17,468720,275780464.0,2.18,0.31,0.01,0.49
2017-05-05,601939,3.21,3.27,3.28,3.18,753814,443928336.0,3.11,1.55,0.05,0.79
2017-05-08,601939,3.24,3.26,3.27,3.22,808904,478918672.0,1.53,-0.31,-0.01,0.84
2017-05-09,601939,3.26,3.26,3.29,3.23,560406,332545376.0,1.84,0.0,0.0,0.58
2017-05-10,601939,3.26,3.27,3.29,3.24,597257,354588112.0,1.53,0.31,0.01,0.62
2017-05-11,601939,3.27,3.33,3.34,3.27,1025013,614183472.0,2.14,1.83,0.06,1.07
2017-05-12,601939,3.32,3.49,3.5,3.3,1662072,1015424288.0,6.01,4.8,0.16,1.73
2017-05-15,601939,3.5,3.48,3.61,3.47,1077502,666822784.0,4.01,-0.29,-0.01,1.12
2017-05-16,601939,3.46,3.44,3.46,3.38,937219,570455296.0,2.3,-1.15,-0.04,0.98
2017-05-17,601939,3.42,3.38,3.43,3.36,755089,457053840.0,2.03,-1.74,-0.06,0.79
2017-05-18,601939,3.36,3.4,3.4,3.35,443897,268747584.0,1.48,0.59,0.02,0.46
2017-05-19,601939,3.39,3.38,3.42,3.35,514962,311419184.0,2.06,-0.59,-0.02,0.54
2017-05-22,601939,3.38,3.44,3.45,3.36,693323,422403920.0,2.66,1.78,0.06,0.72
2017-05-23,601939,3.44,3.53,3.59,3.44,1494633,925646544.0,4.36,2.62,0.09,1.56
2017-05-24,601939,3.53,3.52,3.57,3.48,908229,561426576.0,2.55,-0.28,-0.01,0.95
2017-05-25,601939,3.49,3.61,3.75,3.49,2275935,1436450912.0,7.39,2.56,0.09,2.37
2017-05-26,601939,3.62,3.7,3.73,3.6,990681,629005904.0,3.6,2.49,0.09,1.03
2017-05-31,601939,3.69,3.7,3.77,3.62,949553,602765696.0,4.05,0.0,0.0,0.99
2017-06-01,601939,3.67,3.74,3.76,3.65,575035,366263264.0,2.97,1.08,0.04,0.6
2017-06-02,601939,3.73,3.68,3.79,3.65,778598,497077056.0,3.74,-1.6,-0.06,0.81
2017-06-05,601939,3.68,3.48,3.68,3.45,1927299,1192801136.0,6.25,-5.43,-0.2,2.01
2017-06-06,601939,3.48,3.5,3.51,3.45,837860,514830192.0,1.72,0.57,0.02,0.87
2017-06-07,601939,3.51,3.51,3.59,3.49,921008,571935184.0,2.86,0.29,0.01,0.96
2017-06-08,601939,3.5,3.51,3.55,3.44,747925,461427392.0,3.13,0.0,0.0,0.78
2017-06-09,601939,3.51,3.54,3.63,3.49,1478414,921714112.0,3.99,0.85,0.03,1.54
2017-06-12,601939,3.53,3.57,3.63,3.52,966295,604246416.0,3.11,0.85,0.03,1.01
2017-06-13,601939,3.57,3.6,3.61,3.55,462521,289117744.0,1.68,0.84,0.03,0.48
2017-06-14,601939,3.6,3.58,3.61,3.52,620663,386469504.0,2.5,-0.56,-0.02,0.65
2017-06-15,601939,3.56,3.49,3.57,3.47,616360,381432128.0,2.79,-2.51,-0.09,0.64
2017-06-16,601939,3.49,3.45,3.51,3.39,680102,417126208.0,3.44,-1.15,-0.04,0.71
2017-06-19,601939,3.45,3.46,3.52,3.43,880642,540556944.0,2.61,0.29,0.01,0.92
2017-06-20,601939,3.46,3.5,3.52,3.46,489544,301397936.0,1.73,1.16,0.04,0.51
2017-06-21,601939,3.52,3.52,3.53,3.47,399049,246438343.0,1.71,0.57,0.02,0.42
2017-06-22,601939,3.51,3.6,3.67,3.5,1551742,975858016.0,4.83,2.27,0.08,1.62
2017-06-23,601939,3.59,3.65,3.67,3.58,790156,498300752.0,2.5,1.39,0.05,0.82
2017-06-26,601939,3.67,3.64,3.78,3.61,1816557,1161768480.0,4.66,-0.27,-0.01,1.89
2017-06-27,601939,3.64,3.69,3.71,3.6,907833,573903968.0,3.02,1.37,0.05,0.95
2017-06-28,601939,3.7,3.73,3.77,3.67,1027074,658473552.0,2.71,1.08,0.04,1.07
2017-06-29,601939,3.73,3.77,3.78,3.72,910403,585142224.0,1.61,1.07,0.04,0.95
2017-06-30,601939,3.79,3.75,3.79,3.7,932212,571550848.0,2.39,-0.53,-0.02,0.97
2017-07-03,601939,3.74,3.74,3.77,3.71,710367,435630688.0,1.6,-0.27,-0.01,0.74
2017-07-04,601939,3.74,3.71,3.75,3.64,1017248,618898752.0,2.94,-0.8,-0.03,1.06
2017-07-05,601939,3.68,3.69,3.7,3.64,944268,573358448.0,1.62,-0.54,-0.02,0.98
2017-07-06,601939,3.68,3.69,3.7,3.65,976961,593594000.0,1.36,0.0,0.0,1.02
2017-07-07,601939,3.68,3.71,3.72,3.66,771369,469362544.0,1.63,0.54,0.02,0.8
2017-07-10,601939,3.7,3.68,3.71,3.67,580242,353211632.0,1.08,-0.81,-0.03,0.6
2017-07-11,601939,3.68,3.8,3.83,3.67,1475910,909551024.0,4.35,3.26,0.12,1.54
2017-07-12,601939,3.8,3.87,3.95,3.79,1131599,710667488.0,4.21,1.84,0.07,1.18
2017-07-13,601939,3.9,3.9,3.95,3.88,1057486,667378480.0,1.81,0.78,0.03,1.1
2017-07-14,601939,3.91,3.92,3.94,3.87,739398,466551792.0,1.79,0.51,0.02,0.77
2017-07-17,601939,3.93,4.12,4.13,3.9,2273223,1460350928.0,5.87,5.1,0.2,2.37
2017-07-18,601939,4.06,4.01,4.12,3.94,1342495,862962016.0,4.37,-2.67,-0.11,1.4
2017-07-19,601939,3.99,4.04,4.12,3.97,1454360,938590816.0,3.74,0.75,0.03,1.52
2017-07-20,601939,4.02,4.08,4.09,4.01,789601,509693360.0,1.98,0.99,0.04,0.82
2017-07-21,601939,4.06,4.05,4.08,4.01,664476,428112160.0,1.72,-0.74,-0.03,0.69
2017-07-24,601939,4.03,4.07,4.15,4.02,997351,649187568.0,3.21,0.49,0.02,1.04
2017-07-25,601939,4.07,4.26,4.3,4.07,1549434,1025866736.0,5.65,4.67,0.19,1.62
2017-07-26,601939,4.23,4.36,4.47,4.2,1643466,1111916672.0,6.34,2.35,0.1,1.71
2017-07-27,601939,4.34,4.3,4.37,4.26,980300,658202080.0,2.52,-1.38,-0.06,1.02
2017-07-28,601939,4.29,4.41,4.42,4.2,1163615,784894224.0,5.12,2.56,0.11,1.21
2017-07-31,601939,4.39,4.34,4.45,4.31,713414,484158496.0,3.17,-1.59,-0.07,0.74
2017-08-01,601939,4.34,4.4,4.44,4.34,807967,549003584.0,2.3,1.38,0.06,0.84
2017-08-02,601939,4.4,4.49,4.55,4.38,957676,658924928.0,3.86,2.05,0.09,1.0
2017-08-03,601939,4.49,4.46,4.62,4.42,1215735,841141632.0,4.45,-0.67,-0.03,1.27
2017-08-04,601939,4.43,4.46,4.52,4.41,640628,440408112.0,2.47,0.0,0.0,0.67
2017-08-07,601939,4.44,4.44,4.5,4.38,669665,456354688.0,2.69,-0.45,-0.02,0.7
2017-08-08,601939,4.42,4.48,4.49,4.38,562420,383880512.0,2.48,0.9,0.04,0.59
2017-08-09,601939,4.45,4.3,4.47,4.29,759457,513514624.0,4.02,-4.02,-0.18,0.79
2017-08-10,601939,4.28,4.26,4.33,4.15,1204690,800358448.0,4.19,-0.93,-0.04,1.26
2017-08-11,601939,4.19,4.21,4.26,4.09,1659860,1089690544.0,3.99,-1.17,-0.05,1.73
2017-08-14,601939,4.18,4.21,4.22,4.12,810004,531711504.0,2.38,0.0,0.0,0.84
2017-08-15,601939,4.24,4.41,4.48,4.24,1317533,895728672.0,5.7,4.75,0.2,1.37
2017-08-16,601939,4.38,4.36,4.41,4.3,804762,543778704.0,2.49,-1.13,-0.05,0.84
2017-08-17,601939,4.36,4.36,4.37,4.3,488753,329003872.0,1.61,0.0,0.0,0.51
2017-08-18,601939,4.31,4.33,4.38,4.23,793569,532429424.0,3.44,-0.69,-0.03,0.83
2017-08-21,601939,4.29,4.36,4.38,4.26,572136,384629056.0,2.77,0.69,0.03,0.6
2017-08-22,601939,4.33,4.38,4.39,4.33,359165,243089218.0,1.38,0.46,0.02,0.37
2017-08-23,601939,4.38,4.5,4.51,4.35,949113,650487856.0,3.65,2.74,0.12,0.99
2017-08-24,601939,4.5,4.55,4.65,4.47,918151,640827520.0,4.0,1.11,0.05,0.96
2017-08-25,601939,4.56,4.72,4.75,4.55,1687385,1195764560.0,4.4,3.74,0.17,1.76
2017-08-28,601939,4.75,4.67,4.85,4.63,1222984,872609248.0,4.66,-1.06,-0.05,1.27
